countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
SYC,Seychelles,MPI,Multidimensional Poverty Index,Health,child_mortality,Child mortality (%),2019,34.197,Survey: QLFS
SYC,Seychelles,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,4.798,
SYC,Seychelles,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,5.687,
SYC,Seychelles,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,10.742,
SYC,Seychelles,MPI,Multidimensional Poverty Index,Standard of Living,drinking_water,Drinking water (%),2019,0,Survey: QLFS
SYC,Seychelles,MPI,Multidimensional Poverty Index,Standard of Living,electricity,Electricity (%),2019,0,Survey: QLFS
SYC,Seychelles,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,12.468,
SYC,Seychelles,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,13.46,
SYC,Seychelles,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,12.908,
SYC,Seychelles,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,14.844,
SYC,Seychelles,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,12.076,
SYC,Seychelles,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,12.31,
SYC,Seychelles,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,1.024,
SYC,Seychelles,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,1.072,
SYC,Seychelles,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,17242.625,
SYC,Seychelles,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,25804.29,
SYC,Seychelles,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,24001.842,
SYC,Seychelles,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,28690.655,
SYC,Seychelles,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,20727.507,
SYC,Seychelles,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,27323.045,
SYC,Seychelles,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.774,
SYC,Seychelles,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.808,
SYC,Seychelles,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.783,
SYC,Seychelles,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.838,
SYC,Seychelles,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.765,
SYC,Seychelles,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.782,
SYC,Seychelles,MPI,Multidimensional Poverty Index,Standard of Living,housing,Housing (%),2019,0,Survey: QLFS
SYC,Seychelles,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.72,
SYC,Seychelles,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,6.656,
SYC,Seychelles,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,40.595,
SYC,Seychelles,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,16.562,
SYC,Seychelles,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,9.146,
SYC,Seychelles,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,9.007,
SYC,Seychelles,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,72.97,
SYC,Seychelles,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,74.169,
SYC,Seychelles,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,77.621,
SYC,Seychelles,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,78.606,
SYC,Seychelles,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,68.797,
SYC,Seychelles,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,70.4,
SYC,Seychelles,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,61.91,
SYC,Seychelles,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,63.36,
SYC,Seychelles,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,68.27,
SYC,Seychelles,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,70.22,
SYC,Seychelles,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,10.891,
SYC,Seychelles,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,8.202,
SYC,Seychelles,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,3.073,
SYC,Seychelles,MPI,Multidimensional Poverty Index,,mpi_rank,MPI Value (Range: 0 to 1),2019,0.003,Survey: QLFS
SYC,Seychelles,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,10.761,
SYC,Seychelles,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,11.2,
SYC,Seychelles,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,11.061,
SYC,Seychelles,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,12.036,
SYC,Seychelles,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,10.46,
SYC,Seychelles,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,10.364,
SYC,Seychelles,MPI,Multidimensional Poverty Index,Health,nutrition,Nutrition (%),2019,32.636,Survey: QLFS
SYC,Seychelles,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,23.529,
SYC,Seychelles,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,21.212,
SYC,Seychelles,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,76.471,
SYC,Seychelles,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,78.788,
SYC,Seychelles,MPI,Multidimensional Poverty Index,Standard of Living,sanitation,Sanitation (%),2019,0.45,Survey: QLFS
SYC,Seychelles,MPI,Multidimensional Poverty Index,Education,years_of_schooling,Years of schooling (%),2019,32.108,Survey: QLFS
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,48.556,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,38.818,
SYR,Syrian Arab Republic,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,2.763,
SYR,Syrian Arab Republic,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,1.427,
SYR,Syrian Arab Republic,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,20.486,
SYR,Syrian Arab Republic,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,11.891,
SYR,Syrian Arab Republic,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,7.484,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,11.662,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,7.129,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,12.111,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,7.84,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.809,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.806,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.493,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.487,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,1760.645,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,1199.559,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,12149.233,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,7133.7,
SYR,Syrian Arab Republic,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,7005.285,
SYR,Syrian Arab Republic,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,4173.953,
SYR,Syrian Arab Republic,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.661,
SYR,Syrian Arab Republic,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.564,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.569,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.489,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.703,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.606,
SYR,Syrian Arab Republic,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.523,
SYR,Syrian Arab Republic,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,31.489,
SYR,Syrian Arab Republic,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,18.449,
SYR,Syrian Arab Republic,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,11.519,
SYR,Syrian Arab Republic,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,13.592,
SYR,Syrian Arab Republic,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,73.881,
SYR,Syrian Arab Republic,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,71.822,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,76.682,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,75.638,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,71.352,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,68.224,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,12.94,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,13.91,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,72.18,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,67.87,
SYR,Syrian Arab Republic,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,20.877,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,21.298,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,33.045,
SYR,Syrian Arab Republic,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,6.398,
SYR,Syrian Arab Republic,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,5.753,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,5.584,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,5.466,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,7.284,
SYR,Syrian Arab Republic,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,6.736,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,12.4,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,13.2,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,87.6,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,86.8,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,28.68,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,24.331,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,38.129,
SYR,Syrian Arab Republic,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,32.347,
TCD,Chad,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,185.266,
TCD,Chad,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,143.448,
TCD,Chad,MPI,Multidimensional Poverty Index,Standard of Living,assets,Assets (%),2019,4.769,Survey: MICS
TCD,Chad,MPI,Multidimensional Poverty Index,Health,child_mortality,Child mortality (%),2019,4.763,Survey: MICS
TCD,Chad,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,0.104,
TCD,Chad,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,0.143,
TCD,Chad,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,40.445,
TCD,Chad,MPI,Multidimensional Poverty Index,Standard of Living,cooking_fuel,Cooking fuel (%),2019,8.813,Survey: MICS
TCD,Chad,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,2.747,
TCD,Chad,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,3.266,
TCD,Chad,MPI,Multidimensional Poverty Index,Standard of Living,drinking_water,Drinking water (%),2019,5.048,Survey: MICS
TCD,Chad,MPI,Multidimensional Poverty Index,Standard of Living,electricity,Electricity (%),2019,8.682,Survey: MICS
TCD,Chad,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,6.772,
TCD,Chad,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,8.027,
TCD,Chad,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,5.283,
TCD,Chad,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,6.666,
TCD,Chad,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,8.225,
TCD,Chad,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,9.362,
TCD,Chad,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.772,
TCD,Chad,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.7,
TCD,Chad,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,1087.063,
TCD,Chad,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,1985.468,
TCD,Chad,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,1677.489,
TCD,Chad,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,1538.014,
TCD,Chad,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.364,
TCD,Chad,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.398,
TCD,Chad,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.344,
TCD,Chad,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.446,
TCD,Chad,MPI,Multidimensional Poverty Index,Standard of Living,housing,Housing (%),2019,8.635,Survey: MICS
TCD,Chad,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.237,
TCD,Chad,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,41.861,
TCD,Chad,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,42.933,
TCD,Chad,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,38.232,
TCD,Chad,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,45.785,
TCD,Chad,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,40.17,
TCD,Chad,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,49.584,
TCD,Chad,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,53.259,
TCD,Chad,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,50.798,
TCD,Chad,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,54.908,
TCD,Chad,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,48.388,
TCD,Chad,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,51.664,
TCD,Chad,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,48.77,
TCD,Chad,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,72.66,
TCD,Chad,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,40.452,
TCD,Chad,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,7.389,
TCD,Chad,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,8.697,
TCD,Chad,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,1303.28,
TCD,Chad,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,1047.297,
TCD,Chad,MPI,Multidimensional Poverty Index,,mpi_rank,MPI Value (Range: 0 to 1),2019,0.517,Survey: MICS
TCD,Chad,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,1.812,
TCD,Chad,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,2.233,
TCD,Chad,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,0.922,
TCD,Chad,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,1.253,
TCD,Chad,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,2.76,
TCD,Chad,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,3.394,
TCD,Chad,MPI,Multidimensional Poverty Index,Health,nutrition,Nutrition (%),2019,14.383,Survey: MICS
TCD,Chad,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.354,
TCD,Chad,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.385,
TCD,Chad,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,5.161,
TCD,Chad,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,14.881,
TCD,Chad,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,94.839,
TCD,Chad,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,85.119,
TCD,Chad,MPI,Multidimensional Poverty Index,Standard of Living,sanitation,Sanitation (%),2019,8.333,Survey: MICS
TCD,Chad,MPI,Multidimensional Poverty Index,Education,school_attendance,School attendance (%),2019,17.891,Survey: MICS
TCD,Chad,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,4.095,
TCD,Chad,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,3.708,
TCD,Chad,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,16.139,
TCD,Chad,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,15.069,
TCD,Chad,MPI,Multidimensional Poverty Index,Education,years_of_schooling,Years of schooling (%),2019,18.683,Survey: MICS
TGO,Togo,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,89.209,
TGO,Togo,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,79.621,
TGO,Togo,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,0.395,
TGO,Togo,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,0.293,
TGO,Togo,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,38.894,
TGO,Togo,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,36.905,
TGO,Togo,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,1.493,
TGO,Togo,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,1.119,
TGO,Togo,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,11.345,
TGO,Togo,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,12.83,
TGO,Togo,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,9.305,
TGO,Togo,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,12.184,
TGO,Togo,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,12.134,
TGO,Togo,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,14.072,
TGO,Togo,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.802,
TGO,Togo,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.868,
TGO,Togo,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.627,
TGO,Togo,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.584,
TGO,Togo,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,1382.626,
TGO,Togo,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,1944.725,
TGO,Togo,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,1777.958,
TGO,Togo,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,2213.148,
TGO,Togo,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,1580.534,
TGO,Togo,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,2079.603,
TGO,Togo,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.469,
TGO,Togo,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.536,
TGO,Togo,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.412,
TGO,Togo,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.501,
TGO,Togo,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.514,
TGO,Togo,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.577,
TGO,Togo,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.286,
TGO,Togo,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.337,
TGO,Togo,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,38.874,
TGO,Togo,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,37.728,
TGO,Togo,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,43.351,
TGO,Togo,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,44.076,
TGO,Togo,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,34.458,
TGO,Togo,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,28.91,
TGO,Togo,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,57.304,
TGO,Togo,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,60.901,
TGO,Togo,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,57.364,
TGO,Togo,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,61.443,
TGO,Togo,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,57.225,
TGO,Togo,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,60.35,
TGO,Togo,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,77.33,
TGO,Togo,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,72.67,
TGO,Togo,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,80.3,
TGO,Togo,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,78.28,
TGO,Togo,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,39.019,
TGO,Togo,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,37.127,
TGO,Togo,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,3.275,
TGO,Togo,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,2.56,
TGO,Togo,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,530.292,
TGO,Togo,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,418.263,
TGO,Togo,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,3.493,
TGO,Togo,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,5.335,
TGO,Togo,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,2.103,
TGO,Togo,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,3.902,
TGO,Togo,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,5.215,
TGO,Togo,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,6.976,
TGO,Togo,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.462,
TGO,Togo,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.53,
TGO,Togo,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,11.111,
